Report,SSRS_Visual_Status_indicator_StateName,SSRS_Visual_Status_indicator_Red_StartValue,SSRS_Visual_Status_indicator_Red_EndValue,SSRS_Visual_Status_indicator_Green_StartValue,SSRS_Visual_Status_indicator_Green_EndValue,ReportStatus,ReportNote,MinOfLastUpdated,Refresh_Date
All Brands - Current Inventory by Brand(New),Green,0,0,1,1,Green,Report is fine.,11/29/2019 2:24:41 PM,4/14/2020 6:15:39 PM

Brand,SKU,Stock,InventoryDate,IsDropShip
BAL,2806266,0,2020-04-14 16:00:00,No
BAL,2806271,0,2020-04-14 16:00:00,No
BAL,2806274,0,2020-04-14 16:00:00,No
BAL,2806275,0,2020-04-14 16:00:00,No
BAL,2806277,0,2020-04-14 16:00:00,No
BAL,2806282,0,2020-04-14 16:00:00,No
BAL,2806283,0,2020-04-14 16:00:00,No
BAL,2806285,0,2020-04-14 16:00:00,No
BAL,2806301,0,2020-04-14 16:00:00,No
BAL,2806306,0,2020-04-14 16:00:00,No
BAL,2806310,0,2020-04-14 16:00:00,No
BAL,2806320,0,2020-04-14 16:00:00,No
BAL,2806330,0,2020-04-14 16:00:00,No
BAL,2807599,0,2020-04-14 16:00:00,No
BAL,2807604,0,2020-04-14 16:00:00,No
BAL,2807610,0,2020-04-14 16:00:00,No
BAL,2807615,0,2020-04-14 16:00:00,No
BAL,2807624,0,2020-04-14 16:00:00,No
BAL,2807629,0,2020-04-14 16:00:00,No
BAL,2807636,0,2020-04-14 16:00:00,No
BAL,2807638,0,2020-04-14 16:00:00,No
BAL,2807639,0,2020-04-14 16:00:00,No
BAL,2807640,0,2020-04-14 16:00:00,No
BAL,2807654,0,2020-04-14 16:00:00,No
BAL,2807662,0,2020-04-14 16:00:00,No
BAL,2807665,0,2020-04-14 16:00:00,No
BAL,2807669,0,2020-04-14 16:00:00,No
BAL,2807674,0,2020-04-14 16:00:00,No
BAL,2807737,0,2020-04-14 16:00:00,No
BAL,2807738,0,2020-04-14 16:00:00,No
BAL,2807758,0,2020-04-14 16:00:00,No
BAL,2807759,0,2020-04-14 16:00:00,No
BAL,2807765,0,2020-04-14 16:00:00,No
BAL,2807766,0,2020-04-14 16:00:00,No
BAL,2807970,0,2020-04-14 16:00:00,No
BAL,2808154,0,2020-04-14 16:00:00,No
BAL,2808174,0,2020-04-14 16:00:00,No
BAL,2808178,0,2020-04-14 16:00:00,No
BAL,2808198,0,2020-04-14 16:00:00,No
BAL,2808206,0,2020-04-14 16:00:00,No
BAL,2808232,0,2020-04-14 16:00:00,No
BAL,2808275,0,2020-04-14 16:00:00,No
BAL,2808344,0,2020-04-14 16:00:00,No
BAL,2808359,0,2020-04-14 16:00:00,No
BAL,2808369,0,2020-04-14 16:00:00,No
BAL,2808390,0,2020-04-14 16:00:00,No
BAL,2808392,0,2020-04-14 16:00:00,No
BAL,2808424,0,2020-04-14 16:00:00,No
BAL,2808425,0,2020-04-14 16:00:00,No
BAL,2808431,0,2020-04-14 16:00:00,No
BAL,2808437,0,2020-04-14 16:00:00,No
BAL,2808501,0,2020-04-14 16:00:00,No
BAL,2808512,0,2020-04-14 16:00:00,No
BAL,2808517,0,2020-04-14 16:00:00,No
BAL,2808532,0,2020-04-14 16:00:00,No
BAL,2808534,0,2020-04-14 16:00:00,No
BAL,2808536,0,2020-04-14 16:00:00,No
BAL,2808539,0,2020-04-14 16:00:00,No
BAL,2808544,0,2020-04-14 16:00:00,No
BAL,2808715,0,2020-04-14 16:00:00,No
BAL,2808716,0,2020-04-14 16:00:00,No
BAL,2808720,0,2020-04-14 16:00:00,No
BAL,2808727,0,2020-04-14 16:00:00,No
BAL,2808758,0,2020-04-14 16:00:00,No
BAL,2808768,0,2020-04-14 16:00:00,No
BAL,2808811,0,2020-04-14 16:00:00,No
BAL,2808812,0,2020-04-14 16:00:00,No
BAL,2808818,0,2020-04-14 16:00:00,No
BAL,2808916,0,2020-04-14 16:00:00,No
BAL,2808919,0,2020-04-14 16:00:00,No
BAL,2808926,0,2020-04-14 16:00:00,No
BAL,2808929,0,2020-04-14 16:00:00,No
BAL,2808931,0,2020-04-14 16:00:00,No
BAL,2808936,0,2020-04-14 16:00:00,No
BAL,2808937,0,2020-04-14 16:00:00,No
BAL,2808951,0,2020-04-14 16:00:00,No
BAL,2808954,0,2020-04-14 16:00:00,No
BAL,2808964,0,2020-04-14 16:00:00,No
BAL,2808969,0,2020-04-14 16:00:00,No
BAL,2808970,0,2020-04-14 16:00:00,No
BAL,2809066,0,2020-04-14 16:00:00,No
BAL,2809070,0,2020-04-14 16:00:00,No
BAL,2809096,0,2020-04-14 16:00:00,No
BAL,2809098,0,2020-04-14 16:00:00,No
BAL,2809102,0,2020-04-14 16:00:00,No
BAL,2809107,0,2020-04-14 16:00:00,No
BAL,2809172,0,2020-04-14 16:00:00,No
BAL,2809193,0,2020-04-14 16:00:00,No
BAL,2809196,0,2020-04-14 16:00:00,No
BAL,2809199,0,2020-04-14 16:00:00,No
BAL,2809201,0,2020-04-14 16:00:00,No
BAL,2809204,0,2020-04-14 16:00:00,No
BAL,2809210,0,2020-04-14 16:00:00,No
BAL,2809211,0,2020-04-14 16:00:00,No
BAL,2809216,0,2020-04-14 16:00:00,No
BAL,2809217,0,2020-04-14 16:00:00,No
BAL,2809221,0,2020-04-14 16:00:00,No
BAL,2809231,0,2020-04-14 16:00:00,No
BAL,2809234,0,2020-04-14 16:00:00,No
BAL,2809236,0,2020-04-14 16:00:00,No
BAL,2809242,0,2020-04-14 16:00:00,No
BAL,2809248,0,2020-04-14 16:00:00,No
BAL,2809255,0,2020-04-14 16:00:00,No
BAL,2809256,0,2020-04-14 16:00:00,No
BAL,2809258,0,2020-04-14 16:00:00,No
BAL,3900704,0,2020-04-14 16:00:00,No
BAL,4000002,0,2020-04-14 16:00:00,No
BAL,4000004,0,2020-04-14 16:00:00,No
BAL,4000007,0,2020-04-14 16:00:00,No
BAL,4000010_W,0,2020-04-14 16:00:00,No
BAL,4000012_W,0,2020-04-14 16:00:00,No
BAL,4000013,0,2020-04-14 16:00:00,No
BAL,4000020_W,0,2020-04-14 16:00:00,No
BAL,4000022_W,0,2020-04-14 16:00:00,No
BAL,4000026,0,2020-04-14 16:00:00,No
BAL,4000029,0,2020-04-14 16:00:00,No
BAL,4000030,0,2020-04-14 16:00:00,No
BAL,4000030_W,0,2020-04-14 16:00:00,No
BAL,4000035,0,2020-04-14 16:00:00,No
BAL,4000055_W,0,2020-04-14 16:00:00,No
BAL,4000062,0,2020-04-14 16:00:00,No
BAL,4000067_W,0,2020-04-14 16:00:00,No
BAL,4000069,0,2020-04-14 16:00:00,No
BAL,4000086,0,2020-04-14 16:00:00,No
BAL,4000087,0,2020-04-14 16:00:00,No
BAL,4000092,0,2020-04-14 16:00:00,No
BAL,4000094,0,2020-04-14 16:00:00,No
BAL,4000112,0,2020-04-14 16:00:00,No
BAL,4000114,0,2020-04-14 16:00:00,No
BAL,4000123,0,2020-04-14 16:00:00,No
BAL,4000131,0,2020-04-14 16:00:00,No
BAL,4000133,0,2020-04-14 16:00:00,No
BAL,4000136,0,2020-04-14 16:00:00,No
BAL,4000144,0,2020-04-14 16:00:00,No
BAL,4000149,0,2020-04-14 16:00:00,No
BAL,4000150,0,2020-04-14 16:00:00,No
BAL,4000156,0,2020-04-14 16:00:00,No
BAL,4000159,0,2020-04-14 16:00:00,No
BAL,4000162,0,2020-04-14 16:00:00,No
BAL,4000166,0,2020-04-14 16:00:00,No
BAL,4000184,0,2020-04-14 16:00:00,No
BAL,4000188,0,2020-04-14 16:00:00,No
BAL,4000190,0,2020-04-14 16:00:00,No
BAL,4000191,0,2020-04-14 16:00:00,No
BAL,4000202,0,2020-04-14 16:00:00,No
BAL,4000216,0,2020-04-14 16:00:00,No
BAL,4000218,0,2020-04-14 16:00:00,No
BAL,4000221,0,2020-04-14 16:00:00,No
BAL,4000224,0,2020-04-14 16:00:00,No
BAL,4000227,0,2020-04-14 16:00:00,No
BAL,4000239,0,2020-04-14 16:00:00,No
BAL,4000248,0,2020-04-14 16:00:00,No
BAL,4000250,0,2020-04-14 16:00:00,No
BAL,4000255,0,2020-04-14 16:00:00,No
BAL,4000261,0,2020-04-14 16:00:00,No
BAL,4000267,0,2020-04-14 16:00:00,No
BAL,4000272,0,2020-04-14 16:00:00,No
BAL,4000275,0,2020-04-14 16:00:00,No
BAL,4000278,0,2020-04-14 16:00:00,No
BAL,4000289,0,2020-04-14 16:00:00,No
BAL,4000298,0,2020-04-14 16:00:00,No
BAL,4000300,0,2020-04-14 16:00:00,No
BAL,4000313,0,2020-04-14 16:00:00,No
BAL,4000324,0,2020-04-14 16:00:00,No
BAL,4000333,0,2020-04-14 16:00:00,No
BAL,4000340,0,2020-04-14 16:00:00,No
BAL,4000343,0,2020-04-14 16:00:00,No
BAL,4000352,0,2020-04-14 16:00:00,No
BAL,4000354,0,2020-04-14 16:00:00,No
BAL,4000386,0,2020-04-14 16:00:00,No
BAL,4000387,0,2020-04-14 16:00:00,No
BAL,4000393,0,2020-04-14 16:00:00,No
BAL,4000395,0,2020-04-14 16:00:00,No
BAL,4000398,0,2020-04-14 16:00:00,No
BAL,4000409,0,2020-04-14 16:00:00,No
BAL,4000413,0,2020-04-14 16:00:00,No
BAL,4000425,0,2020-04-14 16:00:00,No
BAL,4000428,0,2020-04-14 16:00:00,No
BAL,4000431,0,2020-04-14 16:00:00,No
BAL,4000448,0,2020-04-14 16:00:00,No
BAL,4000458,0,2020-04-14 16:00:00,No
BAL,4000466,0,2020-04-14 16:00:00,No
BAL,4000482,0,2020-04-14 16:00:00,No
BAL,4000509,0,2020-04-14 16:00:00,No
BAL,4000510,0,2020-04-14 16:00:00,No
BAL,4000511,0,2020-04-14 16:00:00,No
BAL,4000516,0,2020-04-14 16:00:00,No
BAL,4000585,0,2020-04-14 16:00:00,Yes
BAL,4000588,0,2020-04-14 16:00:00,No
BAL,4000626,0,2020-04-14 16:00:00,Yes
BAL,4000629,0,2020-04-14 16:00:00,Yes
BAL,4000700,0,2020-04-14 16:00:00,No
BAL,4000713,0,2020-04-14 16:00:00,No
BAL,4000732,0,2020-04-14 16:00:00,No
BAL,4000734,0,2020-04-14 16:00:00,No
BAL,4000749,0,2020-04-14 16:00:00,No
BAL,4000758,0,2020-04-14 16:00:00,No
BAL,4000769,0,2020-04-14 16:00:00,No
BAL,4000778,0,2020-04-14 16:00:00,No
BAL,4000781,0,2020-04-14 16:00:00,No
BAL,4000784,0,2020-04-14 16:00:00,No
BAL,4000794,0,2020-04-14 16:00:00,No
BAL,4000796,0,2020-04-14 16:00:00,No
BAL,4000802,0,2020-04-14 16:00:00,No
BAL,4000804,0,2020-04-14 16:00:00,No
BAL,4000828,0,2020-04-14 16:00:00,No
BAL,4000838,0,2020-04-14 16:00:00,No
BAL,4000840,0,2020-04-14 16:00:00,No
BAL,4000847,0,2020-04-14 16:00:00,No
BAL,4000860,0,2020-04-14 16:00:00,No
BAL,4000886,0,2020-04-14 16:00:00,No
BAL,4000897,0,2020-04-14 16:00:00,No
BAL,4000909,0,2020-04-14 16:00:00,No
BAL,4000912,0,2020-04-14 16:00:00,No
BAL,4000931,0,2020-04-14 16:00:00,No
BAL,4000932,0,2020-04-14 16:00:00,No
BAL,4000938,0,2020-04-14 16:00:00,No
BAL,4000944,0,2020-04-14 16:00:00,No
BAL,4000945,0,2020-04-14 16:00:00,No
BAL,4000947,0,2020-04-14 16:00:00,No
BAL,4000960,0,2020-04-14 16:00:00,No
BAL,4000961,0,2020-04-14 16:00:00,No
BAL,4000969,0,2020-04-14 16:00:00,No
BAL,4000970,0,2020-04-14 16:00:00,No
BAL,4000973,0,2020-04-14 16:00:00,No
BAL,4000975_W,0,2020-04-14 16:00:00,No
BAL,4000978,0,2020-04-14 16:00:00,No
BAL,4000981,0,2020-04-14 16:00:00,No
BAL,4000982,0,2020-04-14 16:00:00,No
BAL,4000983,0,2020-04-14 16:00:00,No
BAL,4000984,0,2020-04-14 16:00:00,No
BAL,4000997,0,2020-04-14 16:00:00,No
BAL,4001003,0,2020-04-14 16:00:00,No
BAL,4001003_W,0,2020-04-14 16:00:00,No
BAL,4001008,0,2020-04-14 16:00:00,No
BAL,4001010,0,2020-04-14 16:00:00,No
BAL,4001019_W,0,2020-04-14 16:00:00,No
BAL,4001020,0,2020-04-14 16:00:00,No
BAL,4001022,0,2020-04-14 16:00:00,No
BAL,4001024_W,0,2020-04-14 16:00:00,No
BAL,4001025,0,2020-04-14 16:00:00,No
BAL,4001032,0,2020-04-14 16:00:00,No
BAL,4001033,0,2020-04-14 16:00:00,No
BAL,4001034,0,2020-04-14 16:00:00,No
BAL,4001038,0,2020-04-14 16:00:00,No
BAL,4001045,0,2020-04-14 16:00:00,No
BAL,4001049,0,2020-04-14 16:00:00,No
BAL,4001066,0,2020-04-14 16:00:00,No
BAL,4001071,0,2020-04-14 16:00:00,No
BAL,4001087,0,2020-04-14 16:00:00,No
BAL,4001103,0,2020-04-14 16:00:00,No
BAL,4001117,0,2020-04-14 16:00:00,No
BAL,4001137,0,2020-04-14 16:00:00,No
BAL,4001157,0,2020-04-14 16:00:00,No
BAL,4001173,0,2020-04-14 16:00:00,No
BAL,4001186,0,2020-04-14 16:00:00,No
BAL,4001214,0,2020-04-14 16:00:00,No
BAL,4001215,0,2020-04-14 16:00:00,No
BAL,4001222,0,2020-04-14 16:00:00,No
BAL,4001251_W,0,2020-04-14 16:00:00,No
BAL,4001263_W,0,2020-04-14 16:00:00,No
BAL,4001277,0,2020-04-14 16:00:00,No
BAL,4001304,0,2020-04-14 16:00:00,No
BAL,4001368,0,2020-04-14 16:00:00,No
BAL,4001370,0,2020-04-14 16:00:00,No
BAL,4001371,0,2020-04-14 16:00:00,No
BAL,4001383,0,2020-04-14 16:00:00,No
BAL,4001384_W,0,2020-04-14 16:00:00,No
BAL,4001385_W,0,2020-04-14 16:00:00,No
BAL,4001386_W,0,2020-04-14 16:00:00,No
BAL,4001391,0,2020-04-14 16:00:00,No
BAL,4001502,0,2020-04-14 16:00:00,No
BAL,4001505,0,2020-04-14 16:00:00,No
BAL,4001512,0,2020-04-14 16:00:00,No
BAL,4001514,0,2020-04-14 16:00:00,No
BAL,4001535,0,2020-04-14 16:00:00,No
BAL,4001538,0,2020-04-14 16:00:00,No
BAL,4001539,0,2020-04-14 16:00:00,No
BAL,4001541_W,0,2020-04-14 16:00:00,No
BAL,4001548_W,0,2020-04-14 16:00:00,No
BAL,4001561,0,2020-04-14 16:00:00,No
BAL,4001583,0,2020-04-14 16:00:00,No
BAL,4001591,0,2020-04-14 16:00:00,No
BAL,4001594,0,2020-04-14 16:00:00,No
BAL,4001596,0,2020-04-14 16:00:00,No
BAL,4001609_W,0,2020-04-14 16:00:00,No
BAL,4001619_W,0,2020-04-14 16:00:00,No
BAL,4001620,0,2020-04-14 16:00:00,No
BAL,4001623_W,0,2020-04-14 16:00:00,No
BAL,4001629,0,2020-04-14 16:00:00,No
BAL,4001637,0,2020-04-14 16:00:00,No
BAL,4001645,0,2020-04-14 16:00:00,No
BAL,4001651,0,2020-04-14 16:00:00,No
BAL,4001666,0,2020-04-14 16:00:00,No
BAL,4001667,0,2020-04-14 16:00:00,No
BAL,4001676_W,0,2020-04-14 16:00:00,No
BAL,4001682,0,2020-04-14 16:00:00,No
BAL,4001692,0,2020-04-14 16:00:00,No
BAL,4001696,0,2020-04-14 16:00:00,No
BAL,4001717,0,2020-04-14 16:00:00,No
BAL,4001772,0,2020-04-14 16:00:00,No
BAL,4001777,0,2020-04-14 16:00:00,No
BAL,4001778,0,2020-04-14 16:00:00,No
BAL,4001814,0,2020-04-14 16:00:00,No
BAL,4001816,0,2020-04-14 16:00:00,No
BAL,4001817,0,2020-04-14 16:00:00,No
BAL,4001819,0,2020-04-14 16:00:00,No
BAL,4001828,0,2020-04-14 16:00:00,No
BAL,4001830,0,2020-04-14 16:00:00,No
BAL,4001831,0,2020-04-14 16:00:00,No
BAL,4001845,0,2020-04-14 16:00:00,No
BAL,4001854,0,2020-04-14 16:00:00,No
BAL,4001857,0,2020-04-14 16:00:00,No
BAL,4001859,0,2020-04-14 16:00:00,No
BAL,4001870,0,2020-04-14 16:00:00,No
BAL,4001873,0,2020-04-14 16:00:00,No
BAL,4001875,0,2020-04-14 16:00:00,No
BAL,4001876,0,2020-04-14 16:00:00,No
BAL,4001877,0,2020-04-14 16:00:00,No
BAL,4001878,0,2020-04-14 16:00:00,No
BAL,4001880,0,2020-04-14 16:00:00,No
BAL,4001893,0,2020-04-14 16:00:00,No
BAL,4001898,0,2020-04-14 16:00:00,No
BAL,4001900,0,2020-04-14 16:00:00,Yes
BAL,4001905,0,2020-04-14 16:00:00,Yes
BAL,4001920,0,2020-04-14 16:00:00,No
BAL,4001929,0,2020-04-14 16:00:00,No
BAL,4001930,0,2020-04-14 16:00:00,No
BAL,4001931,0,2020-04-14 16:00:00,No
BAL,4001935,0,2020-04-14 16:00:00,No
BAL,4001944,0,2020-04-14 16:00:00,No
BAL,4001947,0,2020-04-14 16:00:00,No
BAL,4001952,0,2020-04-14 16:00:00,No
BAL,4001958,0,2020-04-14 16:00:00,No
BAL,4001962,0,2020-04-14 16:00:00,No
BAL,4001989,0,2020-04-14 16:00:00,No
BAL,4002005,0,2020-04-14 16:00:00,No
BAL,4002022,0,2020-04-14 16:00:00,No
BAL,4002034,0,2020-04-14 16:00:00,No
BAL,4002036_W,0,2020-04-14 16:00:00,No
BAL,4002039_W,0,2020-04-14 16:00:00,No
BAL,4002046,0,2020-04-14 16:00:00,Yes
BAL,4002057,0,2020-04-14 16:00:00,No
BAL,4002063,0,2020-04-14 16:00:00,No
BAL,4002064,0,2020-04-14 16:00:00,No
BAL,4002067_W,0,2020-04-14 16:00:00,No
BAL,4002079,0,2020-04-14 16:00:00,No
BAL,4002080,0,2020-04-14 16:00:00,No
BAL,4002083,0,2020-04-14 16:00:00,Yes
BAL,4002084,0,2020-04-14 16:00:00,Yes
BAL,4002085,0,2020-04-14 16:00:00,Yes
BAL,4002092_W,0,2020-04-14 16:00:00,No
BAL,4002094,0,2020-04-14 16:00:00,No
BAL,4002096_W,0,2020-04-14 16:00:00,No
BAL,4002097_W,0,2020-04-14 16:00:00,No
BAL,4002103,0,2020-04-14 16:00:00,No
BAL,4002128,0,2020-04-14 16:00:00,No
BAL,4002132,0,2020-04-14 16:00:00,No
BAL,4002144,0,2020-04-14 16:00:00,No
BAL,4002148,0,2020-04-14 16:00:00,No
BAL,4002151,0,2020-04-14 16:00:00,No
BAL,4002169,0,2020-04-14 16:00:00,No
BAL,4002172,0,2020-04-14 16:00:00,No
BAL,4002180,0,2020-04-14 16:00:00,No
BAL,4002181_W,0,2020-04-14 16:00:00,No
BAL,4002182,0,2020-04-14 16:00:00,No
BAL,4002182_W,0,2020-04-14 16:00:00,No
BAL,4002185_W,0,2020-04-14 16:00:00,No
BAL,4002186,0,2020-04-14 16:00:00,No
BAL,4002189,0,2020-04-14 16:00:00,No
BAL,4002198,0,2020-04-14 16:00:00,No
BAL,4002207,0,2020-04-14 16:00:00,Yes
BAL,4002209,0,2020-04-14 16:00:00,Yes
BAL,4002210,0,2020-04-14 16:00:00,Yes
BAL,4002222,0,2020-04-14 16:00:00,No
BAL,4002228,0,2020-04-14 16:00:00,No
BAL,4002230,0,2020-04-14 16:00:00,No
BAL,4002234,0,2020-04-14 16:00:00,No
BAL,4002245,0,2020-04-14 16:00:00,No
BAL,4002249,0,2020-04-14 16:00:00,No
BAL,4002300,0,2020-04-14 16:00:00,No
BAL,4002303,0,2020-04-14 16:00:00,No
BAL,4002315,0,2020-04-14 16:00:00,No
BAL,4002319,0,2020-04-14 16:00:00,No
BAL,4002336,0,2020-04-14 16:00:00,No
BAL,4002342,0,2020-04-14 16:00:00,No
BAL,4002344,0,2020-04-14 16:00:00,No
BAL,4002350,0,2020-04-14 16:00:00,No
BAL,4002352,0,2020-04-14 16:00:00,No
BAL,4002365,0,2020-04-14 16:00:00,No
BAL,4002370,0,2020-04-14 16:00:00,No
BAL,4002372,0,2020-04-14 16:00:00,No
BAL,4002378,0,2020-04-14 16:00:00,No
BAL,4002426,0,2020-04-14 16:00:00,No
BAL,4002445,0,2020-04-14 16:00:00,No
BAL,4002471,0,2020-04-14 16:00:00,No
BAL,4002480,0,2020-04-14 16:00:00,No
BAL,4002483,0,2020-04-14 16:00:00,No
BAL,4002485,0,2020-04-14 16:00:00,No
BAL,4002492,0,2020-04-14 16:00:00,No
BAL,4002516,0,2020-04-14 16:00:00,No
BAL,4002519,0,2020-04-14 16:00:00,No
BAL,4002520,0,2020-04-14 16:00:00,No
BAL,4002520_W,0,2020-04-14 16:00:00,No
BAL,4002527,0,2020-04-14 16:00:00,No
BAL,4002540,0,2020-04-14 16:00:00,No
BAL,4002548_W,0,2020-04-14 16:00:00,No
BAL,4002551,0,2020-04-14 16:00:00,No
BAL,4002552,0,2020-04-14 16:00:00,No
BAL,4002554,0,2020-04-14 16:00:00,No
BAL,4002555_W,0,2020-04-14 16:00:00,No
BAL,4002556_W,0,2020-04-14 16:00:00,No
BAL,4002566,0,2020-04-14 16:00:00,No
BAL,4002580,0,2020-04-14 16:00:00,No
BAL,4002582,0,2020-04-14 16:00:00,No
BAL,4002595_W,0,2020-04-14 16:00:00,No
BAL,4002596,0,2020-04-14 16:00:00,No
BAL,4002597,0,2020-04-14 16:00:00,No
BAL,4002600,0,2020-04-14 16:00:00,No
BAL,4002654,0,2020-04-14 16:00:00,Yes
BAL,4002655,0,2020-04-14 16:00:00,Yes
BAL,4002661,0,2020-04-14 16:00:00,Yes
BAL,4002704,0,2020-04-14 16:00:00,No
BAL,4002806,0,2020-04-14 16:00:00,No
BAL,4002821,0,2020-04-14 16:00:00,No
BAL,4002826,0,2020-04-14 16:00:00,No
BAL,4002855,0,2020-04-14 16:00:00,No
BAL,4002859,0,2020-04-14 16:00:00,No
BAL,4002861_W,0,2020-04-14 16:00:00,No
BAL,4002884_W,0,2020-04-14 16:00:00,No
BAL,4002889_W,0,2020-04-14 16:00:00,No
BAL,4002913,0,2020-04-14 16:00:00,No
BAL,4002922,0,2020-04-14 16:00:00,No
BAL,4002928,0,2020-04-14 16:00:00,No
BAL,4002932,0,2020-04-14 16:00:00,No
BAL,4002939,0,2020-04-14 16:00:00,No
BAL,4002941,0,2020-04-14 16:00:00,No
BAL,4002946,0,2020-04-14 16:00:00,No
BAL,5021011,0,2020-04-14 16:00:00,No
BAL,5021012,0,2020-04-14 16:00:00,No
BAL,5021030,0,2020-04-14 16:00:00,No
BAL,5021035,0,2020-04-14 16:00:00,No
BAL,5021039,0,2020-04-14 16:00:00,No
BAL,5021040,0,2020-04-14 16:00:00,No
BAL,5021307,0,2020-04-14 16:00:00,No
BAL,5021327,0,2020-04-14 16:00:00,No
BAL,5021334,0,2020-04-14 16:00:00,No
BAL,5021343,0,2020-04-14 16:00:00,No
BAL,5021347,0,2020-04-14 16:00:00,No
BAL,5021348,0,2020-04-14 16:00:00,No
BAL,5021451,0,2020-04-14 16:00:00,No
BAL,5021481,0,2020-04-14 16:00:00,No
BAL,5021487,0,2020-04-14 16:00:00,No
BAL,5021493,0,2020-04-14 16:00:00,No
BAL,5021496,0,2020-04-14 16:00:00,No
BAL,5021656,0,2020-04-14 16:00:00,No
BAL,5021692,0,2020-04-14 16:00:00,No
BAL,5021714,0,2020-04-14 16:00:00,No
BAL,5021723,0,2020-04-14 16:00:00,No
BAL,5021747,0,2020-04-14 16:00:00,No
BAL,5021753,0,2020-04-14 16:00:00,No
BAL,5022078,0,2020-04-14 16:00:00,No
BAL,5022079,0,2020-04-14 16:00:00,No
BAL,5022159,0,2020-04-14 16:00:00,No
BAL,5022161,0,2020-04-14 16:00:00,No
BAL,5022166,0,2020-04-14 16:00:00,No
BAL,5022167,0,2020-04-14 16:00:00,No
BAL,5022172,0,2020-04-14 16:00:00,No
BAL,5022180,0,2020-04-14 16:00:00,No
BAL,5022181,0,2020-04-14 16:00:00,No
BAL,5022186,0,2020-04-14 16:00:00,No
BAL,5022206,0,2020-04-14 16:00:00,No
BAL,5022207,0,2020-04-14 16:00:00,No
BAL,5022209,0,2020-04-14 16:00:00,No
BAL,5022475,0,2020-04-14 16:00:00,No
BAL,5022477,0,2020-04-14 16:00:00,No
BAL,5022485,0,2020-04-14 16:00:00,No
BAL,5022496,0,2020-04-14 16:00:00,No
BAL,5022499,0,2020-04-14 16:00:00,No
BAL,5022518,0,2020-04-14 16:00:00,No
BAL,5022519,0,2020-04-14 16:00:00,No
BAL,5022560,0,2020-04-14 16:00:00,No
BAL,5022719,0,2020-04-14 16:00:00,No
BAL,5022873,0,2020-04-14 16:00:00,No
BAL,5022895,0,2020-04-14 16:00:00,No
BAL,5022958,0,2020-04-14 16:00:00,No
BAL,5022960,0,2020-04-14 16:00:00,No
BAL,5022961,0,2020-04-14 16:00:00,No
BAL,5022972,0,2020-04-14 16:00:00,No
BAL,5022976,0,2020-04-14 16:00:00,No
BAL,5022979,0,2020-04-14 16:00:00,No
BAL,5022981,0,2020-04-14 16:00:00,No
BAL,5022987,0,2020-04-14 16:00:00,No
BAL,5022988,0,2020-04-14 16:00:00,No
BAL,5022994,0,2020-04-14 16:00:00,No
BAL,5023052,0,2020-04-14 16:00:00,No
BAL,5023061,0,2020-04-14 16:00:00,No
BAL,5023068,0,2020-04-14 16:00:00,No
BAL,5023069,0,2020-04-14 16:00:00,No
BAL,5023070,0,2020-04-14 16:00:00,No
BAL,5023073,0,2020-04-14 16:00:00,No
BAL,5023076,0,2020-04-14 16:00:00,No
BAL,5023132,0,2020-04-14 16:00:00,No
BAL,5023471,0,2020-04-14 16:00:00,No
BAL,5023473,0,2020-04-14 16:00:00,No
BAL,5023474,0,2020-04-14 16:00:00,No
BAL,5023476,0,2020-04-14 16:00:00,No
BAL,5023479,0,2020-04-14 16:00:00,No
BAL,5023638,0,2020-04-14 16:00:00,No
BAL,5023640,0,2020-04-14 16:00:00,No
BAL,5023647,0,2020-04-14 16:00:00,No
BAL,5023648,0,2020-04-14 16:00:00,No
BAL,5023650,0,2020-04-14 16:00:00,No
BAL,5023653,0,2020-04-14 16:00:00,No
BAL,5023663,0,2020-04-14 16:00:00,No
BAL,5023668,0,2020-04-14 16:00:00,No
BAL,5023832,0,2020-04-14 16:00:00,No
BAL,5023835,0,2020-04-14 16:00:00,No
BAL,5023838,0,2020-04-14 16:00:00,No
BAL,5023847,0,2020-04-14 16:00:00,No
BAL,5023852,0,2020-04-14 16:00:00,No
BAL,5023858,0,2020-04-14 16:00:00,No
BAL,5023859,0,2020-04-14 16:00:00,No
BAL,5023861,0,2020-04-14 16:00:00,No
BAL,5023865,0,2020-04-14 16:00:00,No
BAL,5023872,0,2020-04-14 16:00:00,No
BAL,5024083,0,2020-04-14 16:00:00,No
BAL,5024099,0,2020-04-14 16:00:00,No
BAL,5024108,0,2020-04-14 16:00:00,No
BAL,5024117,0,2020-04-14 16:00:00,No
BAL,5024122,0,2020-04-14 16:00:00,No
BAL,5024129,0,2020-04-14 16:00:00,No
BAL,5024191,0,2020-04-14 16:00:00,No
BAL,5024206,0,2020-04-14 16:00:00,No
BAL,5024210,0,2020-04-14 16:00:00,No
BAL,5552869,0,2020-04-14 16:00:00,No
BAL,5552870,0,2020-04-14 16:00:00,No
BAL,845500023,0,2020-04-14 16:00:00,Yes
BAL,845500035,0,2020-04-14 16:00:00,Yes
BAL,845600023,0,2020-04-14 16:00:00,Yes
BAL,845600035,0,2020-04-14 16:00:00,Yes
BAL,9601211_W,0,2020-04-14 16:00:00,No
BAL,9601212,0,2020-04-14 16:00:00,No
BAL,P-BLC4CLRGRN,0,2020-04-14 16:00:00,No
